4.002932481786380947e+00 2.941288233924326256e+00 -8.047658879746709404e-02 2.147977333360263419e+00 3.292013459599395286e+00 2.084112920057605400e+00 4.144757275430744237e+00 1.091117121204382145e-01 1.091117121204382145e-01 4.638735132849509668e+00
4.370390877303656829e+00 1.785457972281665251e+00 3.203194486165483745e+00 4.231450030461315071e-01 3.286235188323379131e+00 1.840426628864247016e+00 2.103175191397836041e+00 1.086144441991261367e+00 1.086144441991261367e+00 6.708961916311875218e-01
-2.880332981250384172e-01 1.007728376232684298e+01 1.089659732196262693e-01 -2.078912153614779212e-01 3.274678645771348151e+00 1.921655392595366552e+00 1.869851524651217733e+00 7.003040292560541724e-02 7.003040292560541724e-02 4.355469060327796349e+00
3.303576180640596771e+00 4.365137106962387215e+00 -3.751650186018344324e-01 1.096250302680914945e+00 3.257343831943300572e+00 1.434282810208649783e+00 -1.717305593816906284e-01 6.953313500429321170e-01 6.953313500429321170e-01 -9.223106344596447570e-02
4.417804863822015093e+00 2.338246358284677306e+00 -1.646732830272862880e-01 1.811424683542872227e+00 3.228452475563222013e+00 1.759197865133127703e+00 4.144757275430744237e+00 4.608434948739346670e-01 4.608434948739346670e-01 2.922227290404503464e+00
4.263709407637350957e+00 2.572762643255652293e+00 -2.909683243720151413e-01 1.853493764770046237e+00 3.216895933011191033e+00 2.970801179729777863e-01 1.519866024531290716e+00 1.481930213152716780e-01 1.481930213152716780e-01 -5.629432290216506568e-02
3.813276535712947890e+00 2.824030091438839207e+00 -1.646732830272862880e-01 -2.078912153614779212e-01 3.159113220251033471e+00 2.002884156326485865e+00 3.678109941937508509e+00 8.516565868222646385e-01 8.516565868222646385e-01 4.594342688648345607e+00
5.654184592054096736e-01 6.928065078430897472e+00 -2.488699772571055513e-01 3.494187932629830406e+00 3.153334948975017760e+00 4.595376454352166351e-01 1.286542357784672630e+00 -1.180571491309047927e+00 -1.180571491309047927e+00 1.831441518604474350e+00
2.521245403087686299e+00 3.041795213197601377e+00 3.203194486165483745e+00 2.736944470540699115e+00 3.136000135146970624e+00 2.165341683788724936e+00 9.948877743513999672e-01 1.164307060380926906e+00 1.164307060380926906e+00 1.911770703349437772e+00
3.386550657047723956e+00 2.740274275377776902e+00 2.824309362131297352e+00 7.176285716363491884e-01 3.124443592594939645e+00 2.002884156326485865e+00 -2.883923927549996713e-01 1.711445389108588566e+00 1.711445389108588566e+00 1.683466704600594444e+00
1.845596095201081477e+00 -2.749351028204697900e-01 9.349553164942289385e+00 7.027990755712442805e+00 3.078217422386813951e+00 1.840426628864247016e+00 2.278167941457799550e+00 3.045182580946028117e-01 3.045182580946028117e-01 1.797618703975015997e+00
2.473831416569328034e+00 3.326564987805213924e+00 7.193920063858159075e-01 3.872809663674396052e+00 3.031991252178687812e+00 2.084112920057605400e+00 4.261419108804053835e+00 1.476957533939590617e+00 1.476957533939590617e+00 1.666063180770758123e+01
2.936117785123320445e+00 2.991541723560964261e+00 2.563101881218099454e-01 3.367980688948308376e+00 3.003099895798609698e+00 2.084112920057605400e+00 3.503117191877544556e+00 -3.207826890227238326e-01 -3.207826890227238326e-01 -2.084969887347272455e-01
1.845596095201081477e+00 2.137232399738127064e+00 8.044504404380090179e+00 1.601079277407002399e+00 3.003099895798609698e+00 1.596740337670888854e+00 -6.967088095615814325e-01 1.555120152329256156e+00 1.555120152329256156e+00 5.123517480556020187e-01
3.639090165023871060e-01 7.971393427611290772e-01 1.785341928215403229e+01 3.390068405917834871e-01 2.991543353246577830e+00 1.434282810208649783e+00 2.365858574248911050e-01 1.242469678770593777e+00 1.242469678770593777e+00 1.593261203606313459e-01
2.296028967125484321e+00 2.840781254651051135e+00 5.266013494796054850e+00 6.755594904091751784e-01 2.956873725590484003e+00 1.596740337670888854e+00 -9.883633929948540953e-01 1.320632297160259538e+00 1.320632297160259538e+00 -4.149684150177707781e-02
2.568659389606044563e+00 3.142302192470876498e+00 2.142118410069002998e-01 3.578326095084178426e+00 2.899091012830326441e+00 5.407664091663361150e-01 4.086426358744089882e+00 -8.679210177503848822e-01 -8.679210177503848822e-01 1.111580413439076764e+01
3.848837025601716366e+00 2.271241705435827374e+00 -2.488699772571055513e-01 1.853493764770046237e+00 2.899091012830326441e+00 -1.090637006826194189e-01 -4.633851428149632912e-01 1.320632297160259538e+00 1.320632297160259538e+00 -1.260538780754227317e-01
3.256162194122238507e+00 2.874283581075476324e+00 -1.646732830272862880e-01 2.105908252133089853e+00 2.893312741554310730e+00 -1.902924644137388710e-01 5.865713575448182615e-01 -8.132215464060147878e-03 -8.132215464060147878e-03 -2.127248405634095396e-01
2.627926872753992171e+00 2.907785907499901512e+00 4.247035765814483610e-01 3.325911607721134811e+00 2.847086571346185035e+00 1.759197865133127703e+00 2.628153441577726568e+00 1.086144441991261367e+00 1.086144441991261367e+00 2.283821664273478547e+00
3.505085623343619172e+00 2.422002174345739167e+00 -1.646732830272862880e-01 2.063839170905916287e+00 2.841308300070169324e+00 9.469102278219332369e-01 -4.633851428149632912e-01 3.826808764842690724e-01 3.826808764842690724e-01 2.013239147237812610e+00
3.161334221085522422e+00 2.857532417863264396e+00 -3.837824168255743462e-02 1.811424683542872227e+00 2.812416943690090765e+00 1.840426628864247016e+00 3.794771775310817219e+00 6.171687316532664669e-01 6.171687316532664669e-01 8.336684870354554855e-01
3.339136670529365691e+00 1.751955645857240285e+00 3.371587874625122438e+00 5.493522467276533705e-01 2.812416943690090765e+00 1.190596519015291621e+00 -3.467233094416542483e-01 4.608434948739346670e-01 4.608434948739346670e-01 -1.704463222765867092e-01
